,QueryNumber,1,2,3,4,5,6,7,8,9,10
34,35.0,1.0,1.0,1.6309297535714575,1.6309297535714575,3.3536359858650298,3.3536359858650298,3.3536359858650298,3.3536359858650298,3.6691008626507586,3.6691008626507586
35,36.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
36,37.0,4.0,8.0,10.523719014285831,12.523719014285831,13.385072130432617,13.385072130432617,14.809900878864706,16.14323421219804,17.405093719340954,18.60921370199688
37,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3562071871080222,0.3562071871080222,0.3562071871080222,0.3562071871080222
38,39.0,4.0,4.0,5.892789260714372,5.892789260714372,6.754142376861158,7.1409951840957,8.565823932527788,9.232490599194454,10.49435010633737,10.49435010633737
39,40.0,0.0,0.0,0.0,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306,1.6925360652163082,1.6925360652163082
40,41.0,0.0,4.0,6.52371901428583,6.52371901428583,6.52371901428583,6.52371901428583,6.52371901428583,6.52371901428583,6.839183891071559,8.043303873727483
41,42.0,4.0,8.0,10.523719014285831,12.523719014285831,14.246425246579403,15.793836475517569,17.218665223949657,17.218665223949657,17.534130100735386,17.534130100735386
42,43.0,4.0,5.0,7.52371901428583,8.023719014285831,8.454395572359225,8.454395572359225,8.454395572359225,8.454395572359225,9.71625507950214,10.017285075166122
43,44.0,4.0,8.0,8.0,10.0,11.722706232293572,12.109559039528113,13.534387787960203,14.867721121293537,16.12958062843645,17.333700611092375
44,45.0,4.0,4.0,4.0,5.5,5.5,5.5,6.9248287484320885,6.9248287484320885,6.9248287484320885,6.9248287484320885
45,46.0,4.0,4.0,6.52371901428583,6.52371901428583,8.246425246579403,9.793836475517569,9.793836475517569,9.793836475517569,9.793836475517569,9.793836475517569
46,47.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
47,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
48,49.0,4.0,8.0,10.523719014285831,12.523719014285831,14.246425246579403,14.246425246579403,15.671253995011492,16.67125399501149,16.67125399501149,16.67125399501149
49,50.0,4.0,8.0,10.523719014285831,12.523719014285831,12.523719014285831,12.523719014285831,12.523719014285831,12.523719014285831,12.523719014285831,12.523719014285831
50,51.0,4.0,8.0,8.0,8.5,8.5,10.047411228938167,10.047411228938167,11.3807445622715,12.642604069414416,13.846724052070341
51,52.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
52,53.0,3.0,7.0,7.0,8.5,8.5,8.5,8.5,8.5,8.5,8.5
53,54.0,4.0,4.0,4.630929753571458,4.630929753571458,6.35363598586503,7.1273416003341135,8.552170348766202,9.885503682099536,11.147363189242451,11.147363189242451
54,55.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6309297535714575,1.9319597492354388
56,57.0,1.0,5.0,6.892789260714372,6.892789260714372,8.184818934934551,8.571671742169093,8.571671742169093,9.238338408835759,9.869268162407216,10.77235814939916
57,58.0,4.0,5.0,7.52371901428583,8.023719014285831,9.746425246579403,11.293836475517569,12.718665223949658,14.051998557282992,14.051998557282992,14.051998557282992
58,59.0,0.0,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.9871369406794797,0.9871369406794797,1.6180666942509372,1.6180666942509372
59,60.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
60,61.0,4.0,8.0,10.523719014285831,10.523719014285831,12.246425246579403,13.793836475517569,14.506250849733613,14.506250849733613,14.506250849733613,15.108310841061575
61,62.0,3.0,3.0,4.892789260714372,5.892789260714372,7.615495493007945,8.002348300242486,9.070969861566553,9.070969861566553,9.070969861566553,9.070969861566553
62,63.0,3.0,3.0,3.0,3.0,4.29202967422018,4.29202967422018,4.29202967422018,4.29202967422018,4.29202967422018,4.29202967422018
63,64.0,0.0,4.0,4.0,4.0,4.0,4.0,5.4248287484320885,6.7581620817654215,6.7581620817654215,7.059192077429403
64,65.0,4.0,4.0,4.0,6.0,6.430676558073393,6.430676558073393,6.430676558073393,6.764009891406726,6.764009891406726,6.764009891406726
65,66.0,2.0,2.0,2.0,2.5,2.5,2.5,3.9248287484320885,3.9248287484320885,3.9248287484320885,3.9248287484320885
